CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2
108048,VERANO BRIANZA,MONZA E DELLA BRIANZA,5238,2258
013203,SALA COMACINA,COMO,338,190
108043,TRIUGGIO,MONZA E DELLA BRIANZA,4994,2117
016122,ISSO,BERGAMO,362,166
017072,FLERO,BRESCIA,5158,2189
017147,PONCARALE,BRESCIA,3146,1280
014048,PIANTEDO,SONDRIO,718,274
019089,SAN DANIELE PO,CREMONA,789,435
098061,ZELO BUON PERSICO,LODI,3884,1656
017036,CAPOVALLE,BRESCIA,211,105
017029,BRESCIA,BRESCIA,114260,54425
015131,MAGNAGO,MILANO,4751,2011
014049,PIATEDA,SONDRIO,1230,559
019086,ROMANENGO,CREMONA,1629,788
013021,BENE LARIO,COMO,166,55
016004,ALBINO,BERGAMO,9680,4937
014033,GROSIO,SONDRIO,2610,1326
018179,VILLANOVA D'ARDENGHI,PAVIA,466,197
017010,BAGOLINO,BRESCIA,2233,1134
020020,COMMESSAGGIO,MANTOVA,546,288
013006,ALSERIO,COMO,837,313
018181,VISTARINO,PAVIA,705,317
097028,CREMELLA,LECCO,1003,405
017048,CELLATICA,BRESCIA,3031,1446
016206,SPIRANO,BERGAMO,3040,1350
018182,VOGHERA,PAVIA,21361,11159
018180,VILLANTERIO,PAVIA,1713,858
018155,TORRAZZA COSTE,PAVIA,845,420
097030,DERVIO,LECCO,1627,796
014078,VILLA DI TIRANO,SONDRIO,1798,883
017014,BEDIZZOLE,BRESCIA,5890,2398
019095,SESTO ED UNITI,CREMONA,1786,896
016029,BOLTIERE,BERGAMO,3008,1211
015097,CUSAGO,MILANO,2350,990
108052,CAPONAGO,MONZA E DELLA BRIANZA,2677,1031
014046,NOVATE MEZZOLA,SONDRIO,981,469
018029,CANNETO PAVESE,PAVIA,736,349
018107,PALESTRO,PAVIA,847,354
016167,POGNANO,BERGAMO,830,377
016068,CENATE SOPRA,BERGAMO,1289,569
016021,BARZANA,BERGAMO,979,421
015116,LAINATE,MILANO,14505,6029
098015,CASTIRAGA VIDARDO,LODI,1525,609
014063,TALAMONA,SONDRIO,2630,1210
016203,SOTTO IL MONTE GIOVANNI XXIII,BERGAMO,2355,981
098032,LODI VECCHIO,LODI,4538,1960
017130,PADERNO FRANCIACORTA,BRESCIA,2103,896
018151,SOMMO,PAVIA,679,316
020027,GONZAGA,MANTOVA,4356,1998
016103,FOPPOLO,BERGAMO,93,44
017107,MAZZANO,BRESCIA,6689,2930
017111,MONTE ISOLA,BRESCIA,1246,558
018177,VIGEVANO,PAVIA,32385,15673
012058,CUASSO AL MONTE,VARESE,1835,818
013193,PUSIANO,COMO,872,355
108018,CERIANO LAGHETTO,MONZA E DELLA BRIANZA,3539,1495
097018,CASSINA VALSASSINA,LECCO,335,132
017039,CARPENEDOLO,BRESCIA,5858,2438
018111,PIETRA DE' GIORGI,PAVIA,421,204
097003,ANNONE DI BRIANZA,LECCO,1431,594
018120,REDAVALLE,PAVIA,559,242
018139,SANTA CRISTINA E BISSONE,PAVIA,1068,437
012069,FERRERA DI VARESE,VARESE,342,122
015098,CUSANO MILANINO,MILANO,10840,4758
017096,LUMEZZANE,BRESCIA,12449,5482
014050,PIURO,SONDRIO,1056,441
108037,RENATE,MONZA E DELLA BRIANZA,2422,1074
020046,QUINGENTOLE,MANTOVA,620,267
017167,RUDIANO,BRESCIA,2795,1654
016253,VAL BREMBILLA,BERGAMO,2332,1173
018052,CONFIENZA,PAVIA,729,302
013121,LAMBRUGO,COMO,1612,616
018001,ALAGNA,PAVIA,388,162
016188,SAN GIOVANNI BIANCO,BERGAMO,2657,1331
019092,SCANDOLARA RAVARA,CREMONA,721,438
012082,INARZO,VARESE,579,264
016106,FUIPIANO VALLE IMAGNA,BERGAMO,126,64
016073,CHIUDUNO,BERGAMO,3296,1504
016023,BERBENNO,BERGAMO,1456,649
017003,AGNOSINE,BRESCIA,955,426
016101,FONTANELLA,BERGAMO,2303,1035
012129,TRONZANO LAGO MAGGIORE,VARESE,115,46
097079,TACENO,LECCO,327,137
013189,PORLEZZA,COMO,2460,932
014071,VALDIDENTRO,SONDRIO,2030,879
018086,MARCIGNAGO,PAVIA,1408,611
013126,LEZZENO,COMO,1090,449
098027,GALGAGNANO,LODI,817,330
018168,VALLE LOMELLINA,PAVIA,930,466
019034,CREDERA RUBBIANO,CREMONA,960,446
016085,COSTA VALLE IMAGNA,BERGAMO,336,147
013227,TURATE,COMO,5052,1928
016040,BRIGNANO GERA D'ADDA,BERGAMO,3353,1652
019075,PIEVE SAN GIACOMO,CREMONA,901,468
013207,SAN NAZZARO VAL CAVARGNA,COMO,172,53
015158,NOVIGLIO,MILANO,2311,858
020031,MARCARIA,MANTOVA,3478,1712
018176,VIDIGULFO,PAVIA,3204,1369
014039,MANTELLO,SONDRIO,395,181
015211,SETTIMO MILANESE,MILANO,12121,5037
108026,LESMO,MONZA E DELLA BRIANZA,4724,1909
015099,DAIRAGO,MILANO,3302,1345
012057,CROSIO DELLA VALLE,VARESE,369,172
012074,GEMONIO,VARESE,1539,638
015173,PIEVE EMANUELE,MILANO,8126,3814
017125,ORZINUOVI,BRESCIA,6564,3154
098043,OSPEDALETTO LODIGIANO,LODI,976,411
019009,CALVATONE,CREMONA,585,274
016019,BARBATA,BERGAMO,374,162
019070,PESSINA CREMONESE,CREMONA,312,172
013044,CARATE URIO,COMO,715,304
012119,SARONNO,VARESE,21940,9611
013106,GARZENO,COMO,457,191
015060,CASSINA DE' PECCHI,MILANO,7778,3465
012139,VIGGIU',VARESE,3538,3199
019079,RICENGO,CREMONA,861,371
015179,PREGNANA MILANESE,MILANO,4197,1792
016022,BEDULITA,BERGAMO,412,203
013139,MAGREGLIO,COMO,400,204
013065,CERNOBBIO,COMO,3940,1683
098006,BREMBIO,LODI,1541,643
017138,SAN PAOLO,BRESCIA,2243,966
016235,VIADANICA,BERGAMO,586,348
097053,MONTEVECCHIA,LECCO,1538,638
019029,CHIEVE,CREMONA,1180,477
017196,VEROLAVECCHIA,BRESCIA,2090,922
015110,GREZZAGO,MILANO,1542,611
015194,SAN GIORGIO SU LEGNANO,MILANO,3596,1642
015205,SEGRATE,MILANO,21010,9446
019085,ROBECCO D'OGLIO,CREMONA,1298,759
016016,AZZANO SAN PAOLO,BERGAMO,4158,1951
013138,LURATE CACCIVIO,COMO,5410,2350
019063,OLMENETA,CREMONA,505,247
015134,MARCALLO CON CASONE,MILANO,3459,1365
015108,GORGONZOLA,MILANO,11414,5080
020060,SCHIVENOGLIA,MANTOVA,752,417
018161,TORRICELLA VERZATE,PAVIA,493,256
013160,MUSSO,COMO,588,256
018064,FORTUNAGO,PAVIA,170,104
016070,CENE,BERGAMO,2106,1025
013007,ALZATE BRIANZA,COMO,3290,1308
016102,FONTENO,BERGAMO,403,180
017204,VOBARNO,BRESCIA,3974,1766
017134,PARATICO,BRESCIA,2536,1436
013238,VENIANO,COMO,1625,637
019053,ISOLA DOVARESE,CREMONA,731,405
019115,VOLTIDO,CREMONA,189,95
016221,UBIALE CLANEZZO,BERGAMO,776,373
017078,GHEDI,BRESCIA,8931,4035
108017,CAVENAGO DI BRIANZA,MONZA E DELLA BRIANZA,3868,1529
019032,CORTE DE' CORTESI CON CIGNONE,CREMONA,515,230
097032,DORIO,LECCO,222,108
017016,BERZO DEMO,BRESCIA,1029,433
017168,SABBIO CHIESE,BRESCIA,1940,832
017024,BOVEGNO,BRESCIA,1120,511
017071,FIESSE,BRESCIA,1032,481
020061,SERMIDE E FELONICA,MANTOVA,4156,1873
015230,VAPRIO D'ADDA,MILANO,4675,2040
012002,ALBIZZATE,VARESE,2954,1324
018101,MORNICO LOSANA,PAVIA,346,157
017205,ZONE,BRESCIA,619,283
018134,SAN DAMIANO AL COLLE,PAVIA,373,151
108024,GIUSSANO,MONZA E DELLA BRIANZA,14437,6028
097024,COLLE BRIANZA,LECCO,1016,423
017131,PAISCO LOVENO,BRESCIA,108,33
019059,MONTODINE,CREMONA,1440,629
012044,CASTELSEPRIO,VARESE,752,355
108053,CORNATE D'ADDA,MONZA E DELLA BRIANZA,5676,2446
016199,SERINA,BERGAMO,1153,596
013036,CADORAGO,COMO,4411,1906
016071,CERETE,BERGAMO,1105,500
018130,ROSASCO,PAVIA,295,150
013134,LONGONE AL SEGRINO,COMO,1282,547
017201,VILLANUOVA SUL CLISI,BRESCIA,3100,1558
097062,PADERNO D'ADDA,LECCO,2208,998
015247,ZIBIDO SAN GIACOMO,MILANO,3518,1375
017006,ANGOLO TERME,BRESCIA,1525,683
020012,CASALROMANO,MANTOVA,703,322
108051,BUSNAGO,MONZA E DELLA BRIANZA,3527,1423
012020,BREZZO DI BEDERO,VARESE,597,226
015150,MORIMONDO,MILANO,625,277
108038,RONCO BRIANTINO,MONZA E DELLA BRIANZA,2077,872
015237,VIGNATE,MILANO,4981,2159
097005,BARZAGO,LECCO,1484,560
020068,VILLIMPENTA,MANTOVA,1009,430
108023,DESIO,MONZA E DELLA BRIANZA,22883,9763
019081,RIPALTA CREMASCA,CREMONA,1995,934
018165,TROVO,PAVIA,500,192
016129,LURANO,BERGAMO,1420,632
016055,CAROBBIO DEGLI ANGELI,BERGAMO,2275,974
013034,BULGAROGRASSO,COMO,2245,883
019001,ACQUANEGRA CREMONESE,CREMONA,650,323
018066,GALLIAVOLA,PAVIA,85,63
012068,FERNO,VARESE,3300,1400
018118,PORTALBERA,PAVIA,822,336
018078,LANDRIANO,PAVIA,3273,1440
016248,ALGUA,BERGAMO,336,162
018047,CERVESINA,PAVIA,720,377
097035,ESINO LARIO,LECCO,477,230
013099,FALOPPIO,COMO,2505,917
016011,ARCENE,BERGAMO,2526,1205
013068,CIRIMIDO,COMO,1207,483
018106,OTTOBIANO,PAVIA,540,295
012016,BODIO LOMNAGO,VARESE,1385,701
014004,APRICA,SONDRIO,859,347
017009,BAGNOLO MELLA,BRESCIA,6955,3241
097055,MORTERONE,LECCO,16,7
017067,DESENZANO DEL GARDA,BRESCIA,14871,6884
019107,TORRE DE' PICENARDI,CREMONA,1188,625
018045,CERGNAGO,PAVIA,384,179
IGNOTO,IGNOTO,IGNOTA,99338,49861
019104,TICENGO,CREMONA,228,106
013047,CARLAZZO,COMO,1475,491
019069,PESCAROLO ED UNITI,CREMONA,832,395
013010,APPIANO GENTILE,COMO,4607,2126
012053,COCQUIO-TREVISAGO,VARESE,2658,1210
018022,BREME,PAVIA,348,246
098001,ABBADIA CERRETO,LODI,186,78
018190,ZINASCO,PAVIA,1707,735
012062,CUVEGLIO,VARESE,1747,742
019094,SERGNANO,CREMONA,1955,873
019020,CASALETTO VAPRIO,CREMONA,904,385
098012,CASELLE LURANI,LODI,1455,615
013184,PIGRA,COMO,150,49
015213,SOLARO,MILANO,7250,2888
108025,LAZZATE,MONZA E DELLA BRIANZA,4304,1785
017189,TREMOSINE,BRESCIA,950,402
016196,SEDRINA,BERGAMO,1238,567
013229,VALBRONA,COMO,1506,601
018164,TROMELLO,PAVIA,1841,865
016179,RANZANICO,BERGAMO,678,315
014032,GORDONA,SONDRIO,961,378
098060,VILLANOVA DEL SILLARO,LODI,921,377
018027,CANDIA LOMELLINA,PAVIA,760,370
019111,VAIANO CREMASCO,CREMONA,2118,954
013084,CUCCIAGO,COMO,2184,915
015250,BARANZATE,MILANO,4446,1798
016150,ORIO AL SERIO,BERGAMO,907,378
012030,CANTELLO,VARESE,2648,1219
013015,BARNI,COMO,313,120
017021,BORGOSATOLLO,BRESCIA,5314,2238
017162,ROCCAFRANCA,BRESCIA,2098,1251
015165,OZZERO,MILANO,777,329
015041,BUSTO GAROLFO,MILANO,7455,3181
018102,MORTARA,PAVIA,7672,3528
013170,ORSENIGO,COMO,1741,664
016224,VALBREMBO,BERGAMO,2287,1070
012026,BUSTO ARSIZIO,VARESE,44154,20844
017164,ROE' VOLCIANO,BRESCIA,2403,1175
018178,VILLA BISCOSSI,PAVIA,31,25
015024,BINASCO,MILANO,4160,1927
020034,MEDOLE,MANTOVA,1856,801
019017,CASALE CREMASCO-VIDOLASCO,CREMONA,894,421
012100,MASCIAGO PRIMO,VARESE,129,55
016041,BRUMANO,BERGAMO,55,36
016113,GHISALBA,BERGAMO,3030,1293
018188,ZERBO,PAVIA,221,106
016107,GANDELLINO,BERGAMO,667,313
017083,INCUDINE,BRESCIA,211,95
108040,SEVESO,MONZA E DELLA BRIANZA,12355,5497
014051,POGGIRIDENTI,SONDRIO,1088,505
098052,SECUGNAGO,LODI,1161,468
014024,COSIO VALTELLINO,SONDRIO,3101,1335
016057,CARVICO,BERGAMO,2614,1088
016204,SOVERE,BERGAMO,3410,1615
018095,MONTEBELLO DELLA BATTAGLIA,PAVIA,888,464
020035,MOGLIA,MANTOVA,2784,1282
014075,VERCEIA,SONDRIO,564,255
017047,CEDEGOLO,BRESCIA,710,287
015184,ROBECCO SUL NAVIGLIO,MILANO,3862,1519
020002,ASOLA,MANTOVA,5339,2591
018169,VALLE SALIMBENE,PAVIA,864,436
020052,RONCOFERRARO,MANTOVA,3720,1677
016236,VIGANO SAN MARTINO,BERGAMO,649,298
014060,SONDALO,SONDRIO,2327,1256
014009,BORMIO,SONDRIO,2201,1095
015042,CALVIGNASCO,MILANO,629,244
013111,GRANDOLA ED UNITI,COMO,722,289
016125,LENNA,BERGAMO,321,191
018036,CASTANA,PAVIA,430,179
013083,CREMIA,COMO,365,143
016048,CAMERATA CORNELLO,BERGAMO,295,144
017004,ALFIANELLO,BRESCIA,1397,632
019038,CROTTA D'ADDA,CREMONA,337,152
018124,ROBECCO PAVESE,PAVIA,318,152
097067,PERLEDO,LECCO,596,349
017081,GUSSAGO,BRESCIA,9770,4132
097010,BRIVIO,LECCO,2715,1270
016132,MAPELLO,BERGAMO,3470,1548
017031,CAINO,BRESCIA,1137,503
015169,PAULLO,MILANO,6454,2901
012080,GORNATE-OLONA,VARESE,1139,484
017075,GARDONE VAL TROMPIA,BRESCIA,6319,3039
019113,VESCOVATO,CREMONA,2210,1194
012120,SESTO CALENDE,VARESE,5649,2650
018017,BORGORATTO MORMOROLO,PAVIA,197,106
020037,MOTTEGGIANA,MANTOVA,1190,477
019077,POZZAGLIO ED UNITI,CREMONA,800,376
014043,MESE,SONDRIO,955,391
014066,TIRANO,SONDRIO,5608,2744
016116,GORNO,BERGAMO,926,413
098024,CORTE PALASIO,LODI,899,352
014065,TEGLIO,SONDRIO,2618,1245
013110,GRANDATE,COMO,1705,754
019052,GUSSOLA,CREMONA,1395,710
016143,MOZZO,BERGAMO,4210,2043
013026,BLEVIO,COMO,655,272
098058,TURANO LODIGIANO,LODI,838,329
014035,MADESIMO,SONDRIO,262,138
019030,CICOGNOLO,CREMONA,497,260
014045,MORBEGNO,SONDRIO,7381,3560
097074,SANTA MARIA HOE',LECCO,1249,537
020055,SAN BENEDETTO PO,MANTOVA,3639,1760
016059,CASIRATE D'ADDA,BERGAMO,2073,959
012097,MARCHIROLO,VARESE,1751,709
014020,CHIURO,SONDRIO,1450,716
017197,VESTONE,BRESCIA,2165,1005
019062,OFFANENGO,CREMONA,3477,1581
018138,SANNAZZARO DE' BURGONDI,PAVIA,2781,1280
015093,CORSICO,MILANO,18036,8212
019027,CASTELVISCONTI,CREMONA,174,90
012042,CASTELLANZA,VARESE,8020,3763
097033,ELLO,LECCO,772,353
015015,BASIGLIO,MILANO,4315,1792
108010,BOVISIO-MASCIAGO,MONZA E DELLA BRIANZA,8851,3960
016244,ZANDOBBIO,BERGAMO,1355,623
016089,CURNO,BERGAMO,4316,2143
012031,CARAVATE,VARESE,1374,573
017144,POLAVENO,BRESCIA,1426,648
016061,CASSIGLIO,BERGAMO,73,35
012071,GALLIATE LOMBARDO,VARESE,548,245
097004,BALLABIO,LECCO,2651,1119
017126,ORZIVECCHI,BRESCIA,1346,633
013250,BELLAGIO,COMO,2258,1120
019087,SALVIROLA,CREMONA,611,264
015032,BRESSO,MILANO,14721,7158
016197,SELVINO,BERGAMO,1040,481
020045,PORTO MANTOVANO,MANTOVA,8671,4030
017192,URAGO D'OGLIO,BRESCIA,1786,1114
013100,FENEGRO',COMO,1652,619
098044,OSSAGO LODIGIANO,LODI,837,349
016119,GRONE,BERGAMO,438,215
017080,GOTTOLENGO,BRESCIA,2550,1220
015209,SESTO SAN GIOVANNI,MILANO,43462,20289
098011,CASELLE LANDI,LODI,910,393
016028,BOLGARE,BERGAMO,3097,1283
016205,SPINONE AL LAGO,BERGAMO,495,251
018146,SARTIRANA LOMELLINA,PAVIA,949,527
015130,MAGENTA,MILANO,13785,6168
016218,TRESCORE BALNEARIO,BERGAMO,4854,2274
017054,CIMBERGO,BRESCIA,350,153
016222,URGNANO,BERGAMO,5214,2380
016117,GRASSOBBIO,BERGAMO,3230,1346
016067,CAZZANO SANT'ANDREA,BERGAMO,732,317
012004,ARCISATE,VARESE,5533,2386
097092,LA VALLETTA BRIANZA,LECCO,2652,1047
108042,SULBIATE,MONZA E DELLA BRIANZA,2371,898
013030,BRIENNO,COMO,196,87
017068,EDOLO,BRESCIA,2734,1177
098062,CASTELGERUNDO,LODI,798,379
016105,FORNOVO SAN GIOVANNI,BERGAMO,1750,762
018166,VAL DI NIZZA,PAVIA,372,242
108014,CAMPARADA,MONZA E DELLA BRIANZA,1188,494
016114,GORLAGO,BERGAMO,2700,1282
