CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2
016211,TAVERNOLA BERGAMASCA,BERGAMO,1378,924
015061,CASSINETTA DI LUGAGNANO,MILANO,1114,476
013085,CUSINO,COMO,127,39
013064,CERMENATE,COMO,5300,2302
015002,ABBIATEGRASSO,MILANO,18810,8205
018057,CORVINO SAN QUIRICO,PAVIA,644,349
017195,VEROLANUOVA,BRESCIA,5171,2154
098062,CASTELGERUNDO,LODI,852,398
015189,ROZZANO,MILANO,23022,10205
012067,FAGNANO OLONA,VARESE,6974,3155
016079,COLOGNO AL SERIO,BERGAMO,6398,2955
097009,BOSISIO PARINI,LECCO,2274,929
108038,RONCO BRIANTINO,MONZA E DELLA BRIANZA,2238,970
018125,ROCCA DE' GIORGI,PAVIA,26,7
012058,CUASSO AL MONTE,VARESE,1975,869
108050,VIMERCATE,MONZA E DELLA BRIANZA,16111,7199
097054,MONTICELLO BRIANZA,LECCO,2630,1296
017147,PONCARALE,BRESCIA,3449,1352
017192,URAGO D'OGLIO,BRESCIA,1993,1136
018128,ROMAGNESE,PAVIA,389,236
108001,AGRATE BRIANZA,MONZA E DELLA BRIANZA,9041,3695
019081,RIPALTA CREMASCA,CREMONA,2165,966
016098,FILAGO,BERGAMO,1884,765
020014,CASTEL D'ARIO,MANTOVA,2351,961
017158,PUEGNAGO SUL GARDA,BRESCIA,1861,733
017020,BORGO SAN GIACOMO,BRESCIA,3031,1283
015150,MORIMONDO,MILANO,671,296
020024,GAZOLDO DEGLI IPPOLITI,MANTOVA,1450,650
098060,VILLANOVA DEL SILLARO,LODI,1027,401
017039,CARPENEDOLO,BRESCIA,6442,2554
017084,IRMA,BRESCIA,84,35
018176,VIDIGULFO,PAVIA,3507,1423
017157,PROVAGLIO VAL SABBIA,BRESCIA,553,237
013083,CREMIA,COMO,398,153
015178,POZZUOLO MARTESANA,MILANO,5014,2154
014028,FAEDO VALTELLINO,SONDRIO,315,141
016096,FARA GERA D'ADDA,BERGAMO,4439,1817
014032,GORDONA,SONDRIO,1038,429
012072,GAVIRATE,VARESE,5679,2712
020031,MARCARIA,MANTOVA,3722,1795
012009,BARDELLO,VARESE,961,422
015182,RHO,MILANO,31601,13789
098051,SANTO STEFANO LODIGIANO,LODI,1076,425
098027,GALGAGNANO,LODI,874,338
018173,VELLEZZO BELLINI,PAVIA,1729,681
019035,CREMA,CREMONA,22168,11063
016170,PONTE SAN PIETRO,BERGAMO,6435,3032
017170,SALO',BRESCIA,6225,3023
018075,GRAVELLONA LOMELLINA,PAVIA,1521,711
015076,CESATE,MILANO,8159,3373
017025,BOVEZZO,BRESCIA,4968,2140
016140,MORENGO,BERGAMO,1444,695
013011,ARGEGNO,COMO,362,126
016030,BONATE SOPRA,BERGAMO,5428,2165
013233,VAL REZZO,COMO,71,16
015213,SOLARO,MILANO,7793,3223
015035,BUBBIANO,MILANO,1344,472
013248,SAN SIRO,COMO,1065,451
013084,CUCCIAGO,COMO,2264,978
016252,SANT'OMOBONO TERME,BERGAMO,2362,1093
016240,VILLA DI SERIO,BERGAMO,3910,1746
097013,CALOLZIOCORTE,LECCO,8703,4195
017100,MALEGNO,BRESCIA,1321,637
020048,REDONDESCO,MANTOVA,693,362
016063,CASTEL ROZZONE,BERGAMO,1593,700
017118,NIARDO,BRESCIA,1258,589
015249,VANZAGHELLO,MILANO,2863,1283
018157,TORRE D'ARESE,PAVIA,448,175
017136,PASSIRANO,BRESCIA,4482,1846
018019,BORNASCO,PAVIA,1417,516
012116,RANCO,VARESE,653,252
013126,LEZZENO,COMO,1129,472
017126,ORZIVECCHI,BRESCIA,1535,639
097037,GARBAGNATE MONASTERO,LECCO,1674,663
108052,CAPONAGO,MONZA E DELLA BRIANZA,2831,1097
017176,SELLERO,BRESCIA,982,483
017058,COLLIO,BRESCIA,1094,473
016110,GAVERINA TERME,BERGAMO,461,212
016210,TALEGGIO,BERGAMO,291,137
012104,MONVALLE,VARESE,1095,436
018162,TRAVACO' SICCOMARIO,PAVIA,2719,1301
012074,GEMONIO,VARESE,1621,663
016100,FIORANO AL SERIO,BERGAMO,1689,844
018168,VALLE LOMELLINA,PAVIA,994,495
017055,CIVIDATE CAMUNO,BRESCIA,1762,799
019080,RIPALTA ARPINA,CREMONA,612,269
016147,OLTRESSENDA ALTA,BERGAMO,107,50
014056,ROGOLO,SONDRIO,304,149
019075,PIEVE SAN GIACOMO,CREMONA,966,476
020036,MONZAMBANO,MANTOVA,2373,952
015118,LEGNANO,MILANO,34805,16334
013023,BINAGO,COMO,2813,1168
020073,BORGOCARBONARA,MANTOVA,1269,558
019051,GRUMELLO CREMONESE ED UNITI,CREMONA,1015,518
018013,BELGIOIOSO,PAVIA,3695,1954
012109,ORIGGIO,VARESE,4672,1765
016253,VAL BREMBILLA,BERGAMO,2535,1232
108041,SOVICO,MONZA E DELLA BRIANZA,5157,2192
019010,CAMISANO,CREMONA,742,381
108010,BOVISIO-MASCIAGO,MONZA E DELLA BRIANZA,9565,4287
020051,RODIGO,MANTOVA,3010,1530
014049,PIATEDA,SONDRIO,1294,614
019067,PANDINO,CREMONA,5348,2303
016248,ALGUA,BERGAMO,353,171
097051,MOLTENO,LECCO,2379,952
012086,LAVENA PONTE TRESA,VARESE,2944,1213
012102,MESENZANA,VARESE,814,300
016235,VIADANICA,BERGAMO,627,355
018036,CASTANA,PAVIA,445,180
097074,SANTA MARIA HOE',LECCO,1332,575
018147,SCALDASOLE,PAVIA,506,225
018009,BASCAPE',PAVIA,1069,459
017121,ODOLO,BRESCIA,1034,423
017151,POZZOLENGO,BRESCIA,1937,811
013059,CASTELNUOVO BOZZENTE,COMO,492,222
015250,BARANZATE,MILANO,4818,1916
015185,RODANO,MILANO,2890,1152
108012,BRUGHERIO,MONZA E DELLA BRIANZA,20277,8894
015103,GAGGIANO,MILANO,5359,2033
016012,ARDESIO,BERGAMO,2135,971
017045,CASTREZZATO,BRESCIA,4001,1548
017180,SOIANO DEL LAGO,BRESCIA,945,381
017173,SAN ZENO NAVIGLIO,BRESCIA,2951,1291
017191,TREVISO BRESCIANO,BRESCIA,317,140
017051,CEVO,BRESCIA,533,234
012035,CARONNO VARESINO,VARESE,2699,1221
016109,GANDOSSO,BERGAMO,885,458
015110,GREZZAGO,MILANO,1655,668
019086,ROMANENGO,CREMONA,1771,833
012048,CAVARIA CON PREMEZZO,VARESE,3150,1388
098057,TERRANOVA DEI PASSERINI,LODI,546,205
016247,COSTA SERINA,BERGAMO,466,237
016217,TORRE PALLAVICINA,BERGAMO,606,340
018163,TRIVOLZIO,PAVIA,1404,524
098009,CASALMAIOCCO,LODI,2018,781
097035,ESINO LARIO,LECCO,493,249
016121,ISOLA DI FONDRA,BERGAMO,107,65
014036,LANZADA,SONDRIO,892,363
017111,MONTE ISOLA,BRESCIA,1262,564
097002,AIRUNO,LECCO,1728,778
012076,GERMIGNAGA,VARESE,2011,878
098046,SALERANO SUL LAMBRO,LODI,1700,726
015131,MAGNAGO,MILANO,5149,2192
019033,CORTE DE' FRATI,CREMONA,835,363
018037,CASTEGGIO,PAVIA,3831,1987
098037,MASSALENGO,LODI,2811,1119
014038,LOVERO,SONDRIO,393,183
012014,BIANDRONNO,VARESE,1962,868
012038,CASCIAGO,VARESE,2349,1165
015165,OZZERO,MILANO,833,354
017174,SAREZZO,BRESCIA,8150,3367
014001,ALBAREDO PER SAN MARCO,SONDRIO,203,112
018137,SAN MARTINO SICCOMARIO,PAVIA,3787,1836
018126,ROCCA SUSELLA,PAVIA,102,65
018142,SANTA MARGHERITA DI STAFFORA,PAVIA,286,203
014037,LIVIGNO,SONDRIO,2496,750
018156,TORRE BERETTI E CASTELLARO,PAVIA,240,94
015229,VANZAGO,MILANO,5554,2301
014018,CHIAVENNA,SONDRIO,4346,2240
017129,PADENGHE SUL GARDA,BRESCIA,2520,1076
016010,ANTEGNATE,BERGAMO,1681,694
019060,MOSCAZZANO,CREMONA,471,214
013055,CASSINA RIZZARDI,COMO,1946,805
097043,LIERNA,LECCO,1303,544
098032,LODI VECCHIO,LODI,4902,2002
014074,VAL MASINO,SONDRIO,545,236
108009,BIASSONO,MONZA E DELLA BRIANZA,7837,3423
097011,BULCIAGO,LECCO,1853,737
017204,VOBARNO,BRESCIA,4406,1832
013187,PONNA,COMO,160,42
098006,BREMBIO,LODI,1622,673
016050,CAPIZZONE,BERGAMO,743,362
012053,COCQUIO-TREVISAGO,VARESE,2814,1255
018072,GIUSSAGO,PAVIA,2948,1114
016068,CENATE SOPRA,BERGAMO,1396,582
017060,COMEZZANO-CIZZAGO,BRESCIA,2091,753
097030,DERVIO,LECCO,1680,857
013192,PROSERPIO,COMO,633,254
015220,TREZZANO SUL NAVIGLIO,MILANO,11918,5167
016040,BRIGNANO GERA D'ADDA,BERGAMO,3585,1715
098010,CASALPUSTERLENGO,LODI,9379,4047
018161,TORRICELLA VERZATE,PAVIA,517,279
012059,CUGLIATE-FABIASCO,VARESE,1656,654
013232,VALMOREA,COMO,1622,680
016052,CAPRINO BERGAMASCO,BERGAMO,1654,751
017099,MAIRANO,BRESCIA,2056,737
108006,BELLUSCO,MONZA E DELLA BRIANZA,4370,1905
018071,GERENZAGO,PAVIA,799,360
016190,SAN PELLEGRINO TERME,BERGAMO,3012,1627
016239,VILLA D'ALME',BERGAMO,3788,1873
013035,CABIATE,COMO,4538,1829
013032,BRUNATE,COMO,1018,425
097038,GARLATE,LECCO,1660,822
015036,BUCCINASCO,MILANO,16167,6921
013216,SORICO,COMO,710,286
097070,PRIMALUNA,LECCO,1466,614
017190,TRENZANO,BRESCIA,3060,1286
016051,CAPRIATE SAN GERVASIO,BERGAMO,4598,2198
017028,BRENO,BRESCIA,3171,1561
018160,TORREVECCHIA PIA,PAVIA,1864,788
015082,COLTURANO,MILANO,1102,407
012003,ANGERA,VARESE,3159,1454
016041,BRUMANO,BERGAMO,61,36
016085,COSTA VALLE IMAGNA,BERGAMO,361,150
013134,LONGONE AL SEGRINO,COMO,1331,566
016006,ALMENNO SAN BARTOLOMEO,BERGAMO,3472,1523
017175,SAVIORE DELL'ADAMELLO,BRESCIA,587,260
017199,VILLA CARCINA,BRESCIA,6660,2961
015166,PADERNO DUGNANO,MILANO,27732,11496
018190,ZINASCO,PAVIA,1859,763
013013,ASSO,COMO,2283,959
013185,PLESIO,COMO,498,213
019070,PESSINA CREMONESE,CREMONA,335,177
012106,MORNAGO,VARESE,2867,1208
019065,PADERNO PONCHIELLI,CREMONA,791,412
016088,CREDARO,BERGAMO,1929,959
019092,SCANDOLARA RAVARA,CREMONA,787,446
019003,ANNICCO,CREMONA,1210,662
018153,STRADELLA,PAVIA,6691,2973
108044,USMATE VELATE,MONZA E DELLA BRIANZA,6055,2519
108013,BURAGO DI MOLGORA,MONZA E DELLA BRIANZA,2518,1032
015175,PIOLTELLO,MILANO,18753,7709
016185,RONCOLA,BERGAMO,427,196
098018,CERVIGNANO D'ADDA,LODI,1413,504
097059,OLGINATE,LECCO,4458,2068
016188,SAN GIOVANNI BIANCO,BERGAMO,2840,1412
017166,ROVATO,BRESCIA,10468,4212
098036,MARUDO,LODI,914,423
018082,LIRIO,PAVIA,75,31
018113,PIEVE DEL CAIRO,PAVIA,1113,644
019052,GUSSOLA,CREMONA,1513,727
014027,DUBINO,SONDRIO,2186,1022
013222,TAVERNERIO,COMO,4008,1695
013068,CIRIMIDO,COMO,1258,542
016234,VERTOVA,BERGAMO,2812,1456
018166,VAL DI NIZZA,PAVIA,381,248
017047,CEDEGOLO,BRESCIA,738,316
016031,BONATE SOTTO,BERGAMO,3649,1547
014064,TARTANO,SONDRIO,143,74
097048,MERATE,LECCO,9728,4714
014013,CASPOGGIO,SONDRIO,871,395
018189,ZERBOLO',PAVIA,866,359
013037,CAGLIO,COMO,310,148
016123,LALLIO,BERGAMO,2613,1113
019076,PIZZIGHETTONE,CREMONA,4051,1931
012138,VERGIATE,VARESE,5014,2290
019011,CAMPAGNOLA CREMASCA,CREMONA,456,207
019029,CHIEVE,CREMONA,1287,519
013212,SENNA COMASCO,COMO,1985,830
016083,CORTENUOVA,BERGAMO,1068,495
016204,SOVERE,BERGAMO,3476,1660
012023,BRUNELLO,VARESE,579,247
019023,CASTELDIDONE,CREMONA,337,162
012069,FERRERA DI VARESE,VARESE,365,128
020015,CASTEL GOFFREDO,MANTOVA,6203,2681
012039,CASORATE SEMPIONE,VARESE,3130,1457
012101,MERCALLO,VARESE,1021,434
012124,SUMIRAGO,VARESE,3575,1535
018088,MEDE,PAVIA,3676,2956
018159,TORRE D'ISOLA,PAVIA,1604,723
098028,GRAFFIGNANA,LODI,1652,783
015077,CINISELLO BALSAMO,MILANO,40184,19403
020072,BORGO MANTOVANO,MANTOVA,3326,1431
012095,MALGESSO,VARESE,706,318
013157,MONTORFANO,COMO,1695,654
014044,MONTAGNA IN VALTELLINA,SONDRIO,1876,847
018110,PAVIA,PAVIA,48074,24520
097021,CESANA BRIANZA,LECCO,1584,602
015059,CASSANO D'ADDA,MILANO,10866,4755
015050,CARPIANO,MILANO,2291,854
016227,VALNEGRA,BERGAMO,113,58
019045,GABBIONETA BINANUOVA,CREMONA,500,246
016111,GAZZANIGA,BERGAMO,2781,1393
013030,BRIENNO,COMO,206,89
098021,CORNEGLIANO LAUDENSE,LODI,1936,797
019072,PIANENGO,CREMONA,1574,717
015144,MESERO,MILANO,2444,994
012007,AZZIO,VARESE,427,180
014023,COLORINA,SONDRIO,827,364
018064,FORTUNAGO,PAVIA,175,105
097032,DORIO,LECCO,227,125
018054,CORANA,PAVIA,439,191
016174,PREDORE,BERGAMO,1181,736
017188,TRAVAGLIATO,BRESCIA,8469,3357
012004,ARCISATE,VARESE,5939,2549
016094,ENTRATICO,BERGAMO,1062,472
015242,VIMODRONE,MILANO,9886,4425
012130,UBOLDO,VARESE,5946,2276
016241,VILLA D'OGNA,BERGAMO,1188,551
018068,GAMBOLO',PAVIA,5501,2446
020007,BOZZOLO,MANTOVA,2132,1104
015074,CESANO BOSCONE,MILANO,13949,6605
097022,CIVATE,LECCO,2526,1226
012136,VENEGONO INFERIORE,VARESE,3675,1639
098045,PIEVE FISSIRAGA,LODI,1072,448
012034,CARONNO PERTUSELLA,VARESE,9718,3751
013101,FIGINO SERENZA,COMO,3207,1363
013003,ALBAVILLA,COMO,4453,1904
018031,CASANOVA LONATI,PAVIA,287,127
019095,SESTO ED UNITI,CREMONA,1926,907
013046,CARIMATE,COMO,2686,1113
019079,RICENGO,CREMONA,945,395
017018,BIENNO,BRESCIA,2587,1269
097023,COLICO,LECCO,4489,2126
018006,BADIA PAVESE,PAVIA,193,88
108018,CERIANO LAGHETTO,MONZA E DELLA BRIANZA,3849,1650
014033,GROSIO,SONDRIO,2738,1426
013043,CAPIAGO INTIMIANO,COMO,3767,1578
017057,COLLEBEATO,BRESCIA,3327,1524
017011,BARBARIGA,BRESCIA,1423,586
020018,CAVRIANA,MANTOVA,1985,849
019036,CREMONA,CREMONA,43766,23480
014022,CIVO,SONDRIO,691,312
015106,GESSATE,MILANO,5013,2125
013253,ALTA VALLE INTELVI,COMO,1777,733
013128,LIMIDO COMASCO,COMO,1929,729
014057,SAMOLACO,SONDRIO,1627,721
016022,BEDULITA,BERGAMO,436,210
014078,VILLA DI TIRANO,SONDRIO,1893,986
014026,DELEBIO,SONDRIO,1852,889
017200,VILLACHIARA,BRESCIA,835,360
018022,BREME,PAVIA,366,255
013044,CARATE URIO,COMO,760,332
019115,VOLTIDO,CREMONA,210,96
013106,GARZENO,COMO,500,198
018119,REA,PAVIA,257,138
017065,DARFO BOARIO TERME,BRESCIA,9621,4359
014070,TRESIVIO,SONDRIO,1274,525
014054,PRATA CAMPORTACCIO,SONDRIO,1664,737
018167,VALEGGIO,PAVIA,109,72
017030,BRIONE,BRESCIA,427,166
012114,PORTO VALTRAVAGLIA,VARESE,1329,623
019038,CROTTA D'ADDA,CREMONA,358,159
012065,DUMENZA,VARESE,742,295
016242,VILLONGO,BERGAMO,4358,2291
014048,PIANTEDO,SONDRIO,765,302
012021,BRINZIO,VARESE,545,243
