"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"013203","Sala Comacina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",485,"e","dato stimato"
"017169","Sale Marasino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3310,"e","dato stimato"
"098046","Salerano sul Lambro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2596,"e","dato stimato"
"017170","Salo'","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",10463,"e","dato stimato"
"012117","Saltrio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3021,"e","dato stimato"
"019087","Salvirola","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1122,"e","dato stimato"
"012118","Samarate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",16035,"e","dato stimato"
"014057","Samolaco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2855,"e","dato stimato"
"013204","San Bartolomeo Val Cavargna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",954,"e","dato stimato"
"019088","San Bassano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2109,"e","dato stimato"
"020055","San Benedetto Po","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6753,"e","dato stimato"
"018133","San Cipriano Po","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",472,"e","dato stimato"
"015191","San Colombano al Lambro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7323,"e","dato stimato"
"018134","San Damiano al Colle","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",630,"e","dato stimato"
"019089","San Daniele Po","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1276,"e","dato stimato"
"015192","San Donato Milanese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",32070,"e","dato stimato"
"017171","San Felice del Benaco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3451,"e","dato stimato"
"013206","San Fermo della Battaglia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7814,"e","dato stimato"
"098047","San Fiorano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1826,"e","dato stimato"
"018135","San Genesio ed Uniti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4006,"e","dato stimato"
"017172","San Gervasio Bresciano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2620,"e","dato stimato"
"020056","San Giacomo delle Segnate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1495,"e","dato stimato"
"014058","San Giacomo Filippo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",361,"e","dato stimato"
"018136","San Giorgio di Lomellina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1033,"e","dato stimato"
"020057","San Giorgio Bigarello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",11714,"e","dato stimato"
"015194","San Giorgio su Legnano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6703,"e","dato stimato"
"016188","San Giovanni Bianco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4660,"e","dato stimato"
"020058","San Giovanni del Dosso","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1236,"e","dato stimato"
"019090","San Giovanni in Croce","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1904,"e","dato stimato"
"020059","San Martino dall'Argine","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1643,"e","dato stimato"
"019091","San Martino del Lago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",393,"e","dato stimato"
"098048","San Martino in Strada","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3678,"e","dato stimato"
"018137","San Martino Siccomario","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6411,"e","dato stimato"
"013207","San Nazzaro Val Cavargna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",275,"e","dato stimato"
"017138","San Paolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4444,"e","dato stimato"
"016189","San Paolo d'Argon","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5725,"e","dato stimato"
"016190","San Pellegrino Terme","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4757,"e","dato stimato"
"098049","San Rocco al Porto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3332,"e","dato stimato"
"013248","San Siro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1716,"e","dato stimato"
"015201","San Vittore Olona","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8258,"e","dato stimato"
"017173","San Zeno Naviglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4662,"e","dato stimato"
"015202","San Zenone al Lambro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4365,"e","dato stimato"
"018145","San Zenone al Po","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",540,"e","dato stimato"
"012141","Sangiano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1478,"e","dato stimato"
"018138","Sannazzaro de' Burgondi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5143,"e","dato stimato"
"016191","Santa Brigida","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",521,"e","dato stimato"
"018139","Santa Cristina e Bissone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1871,"e","dato stimato"
"018140","Santa Giuletta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1541,"e","dato stimato"
"018142","Santa Margherita di Staffora","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",466,"e","dato stimato"
"018143","Santa Maria della Versa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2286,"e","dato stimato"
"098051","Santo Stefano Lodigiano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1854,"e","dato stimato"
"015200","Santo Stefano Ticino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4935,"e","dato stimato"
"017174","Sarezzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",13166,"e","dato stimato"
"016193","Sarnico","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6697,"e","dato stimato"
"012119","Saronno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",38476,"e","dato stimato"
"018146","Sartirana Lomellina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1501,"e","dato stimato"
"017175","Saviore dell'Adamello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",847,"e","dato stimato"
"018147","Scaldasole","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",863,"e","dato stimato"
"019092","Scandolara Ravara","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1310,"e","dato stimato"
"019093","Scandolara Ripa d'Oglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",520,"e","dato stimato"
"016194","Scanzorosciate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",9784,"e","dato stimato"
"013211","Schignano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",876,"e","dato stimato"
"016195","Schilpario","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1150,"e","dato stimato"
"020060","Schivenoglia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1096,"e","dato stimato"
"098052","Secugnago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1917,"e","dato stimato"
"015204","Sedriano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",12304,"e","dato stimato"
"016196","Sedrina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2462,"e","dato stimato"
"015205","Segrate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",35771,"e","dato stimato"
"017176","Sellero","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1419,"e","dato stimato"
"016197","Selvino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1994,"e","dato stimato"
"018148","Semiana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",204,"e","dato stimato"
"015206","Senago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",21483,"e","dato stimato"
"017177","Seniga","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1434,"e","dato stimato"
"013212","Senna Comasco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3119,"e","dato stimato"
"098053","Senna Lodigiana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1776,"e","dato stimato"
"108039","Seregno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",44742,"e","dato stimato"
"019094","Sergnano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3494,"e","dato stimato"
"016198","Seriate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",24744,"e","dato stimato"
"016199","Serina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2024,"e","dato stimato"
"017178","Serle","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3058,"e","dato stimato"
"020061","Sermide e Felonica","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7105,"e","dato stimato"
"014059","Sernio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",491,"e","dato stimato"
"018149","Silvano Pietra","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",652,"e","dato stimato"
"017179","Sirmione","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8126,"e","dato stimato"
"097075","Sirone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2328,"e","dato stimato"
"097076","Sirtori","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2811,"e","dato stimato"
"018150","Siziano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6313,"e","dato stimato"
"017180","Soiano del Lago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1940,"e","dato stimato"
"015213","Solaro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",13903,"e","dato stimato"
"019096","Solarolo Rainerio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",900,"e","dato stimato"
"012121","Solbiate Arno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4004,"e","dato stimato"
"012122","Solbiate Olona","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5350,"e","dato stimato"
"020063","Solferino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2655,"e","dato stimato"
"108042","Sulbiate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4390,"e","dato stimato"
"017182","Sulzano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1923,"e","dato stimato"
"012124","Sumirago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6056,"e","dato stimato"
"020064","Sustinente","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1972,"e","dato stimato"
"020065","Suzzara","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",21032,"e","dato stimato"
"097079","Taceno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",538,"e","dato stimato"
"012125","Taino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3597,"e","dato stimato"
"014063","Talamona","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4610,"e","dato stimato"
"016210","Taleggio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",534,"e","dato stimato"
"014064","Tartano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",197,"e","dato stimato"
"098056","Tavazzano con Villavesco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5777,"e","dato stimato"
"013222","Tavernerio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5693,"e","dato stimato"
"017183","Tavernole sul Mella","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1206,"e","dato stimato"
"016212","Telgate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4911,"e","dato stimato"
"017184","Temu'","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1110,"e","dato stimato"
"019104","Ticengo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",410,"e","dato stimato"
"017185","Tignale","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1192,"e","dato stimato"
"014066","Tirano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8838,"e","dato stimato"
"018162","Travaco' Siccomario","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4463,"e","dato stimato"
"017188","Travagliato","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",13606,"e","dato stimato"
"012128","Travedona-Monate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3999,"e","dato stimato"
"017189","Tremosine sul Garda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2061,"e","dato stimato"
"017190","Trenzano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5375,"e","dato stimato"
"016218","Trescore Balneario","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",9543,"e","dato stimato"
"014070","Tresivio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2013,"e","dato stimato"
"016226","Valleve","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",134,"e","dato stimato"
"017193","Vallio Terme","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1416,"e","dato stimato"
"012051","Cittiglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3797,"e","dato stimato"
"097022","Civate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3765,"e","dato stimato"
"017055","Cividate Camuno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2721,"e","dato stimato"
"097074","Santa Maria Hoe'","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2140,"e","dato stimato"
"018141","Sant'Alessio con Vialone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",950,"e","dato stimato"
"098050","Sant'Angelo Lodigiano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",13343,"e","dato stimato"
"018144","Sant'Angelo Lomellina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",787,"e","dato stimato"
"020062","Serravalle a Po","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1466,"e","dato stimato"
"012120","Sesto Calende","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",11160,"e","dato stimato"
"019095","Sesto ed Uniti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3183,"e","dato stimato"
"015209","Sesto San Giovanni","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",80589,"e","dato stimato"
"015210","Settala","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7316,"e","dato stimato"
"015211","Settimo Milanese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",19738,"e","dato stimato"
"108040","Seveso","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",23235,"e","dato stimato"
"016200","Solto Collina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1777,"e","dato stimato"
"016251","Solza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2029,"e","dato stimato"
"098054","Somaglia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3845,"e","dato stimato"
"012123","Somma Lombardo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",17467,"e","dato stimato"
"018151","Sommo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1152,"e","dato stimato"
"019097","Soncino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7511,"e","dato stimato"
"014060","Sondalo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3996,"e","dato stimato"
"016201","Songavazzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",694,"e","dato stimato"
"017181","Sonico","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1222,"e","dato stimato"
"098055","Sordio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3431,"e","dato stimato"
"019098","Soresina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8559,"e","dato stimato"
"013216","Sorico","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1189,"e","dato stimato"
"016202","Sorisole","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8998,"e","dato stimato"
"013217","Sormano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",634,"e","dato stimato"
"019099","Sospiro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3031,"e","dato stimato"
"016203","Sotto il Monte Giovanni XXIII","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4436,"e","dato stimato"
"016204","Sovere","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5162,"e","dato stimato"
"108041","Sovico","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8273,"e","dato stimato"
"018152","Spessa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",530,"e","dato stimato"
"019100","Spinadesco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1488,"e","dato stimato"
"019101","Spineda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",598,"e","dato stimato"
"019102","Spino d'Adda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6832,"e","dato stimato"
"016205","Spinone al Lago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",974,"e","dato stimato"
"016206","Spirano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5669,"e","dato stimato"
"014062","Spriana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",79,"e","dato stimato"
"019103","Stagno Lombardo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1433,"e","dato stimato"
"013218","Stazzona","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",610,"e","dato stimato"
"016207","Stezzano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",13243,"e","dato stimato"
"016211","Tavernola Bergamasca","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2014,"e","dato stimato"
"014065","Teglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4430,"e","dato stimato"
"012126","Ternate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2526,"e","dato stimato"
"016213","Terno d'Isola","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7989,"e","dato stimato"
"098057","Terranova dei Passerini","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",911,"e","dato stimato"
"017186","Torbole Casaglia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6311,"e","dato stimato"
"019105","Torlino Vimercati","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",490,"e","dato stimato"
"019106","Tornata","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",435,"e","dato stimato"
"013223","Torno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1131,"e","dato stimato"
"018155","Torrazza Coste","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1569,"e","dato stimato"
"018156","Torre Beretti e Castellaro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",525,"e","dato stimato"
"016214","Torre Boldone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8641,"e","dato stimato"
"018157","Torre d'Arese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",921,"e","dato stimato"
"018158","Torre de' Negri","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",315,"e","dato stimato"
"019107","Torre de' Picenardi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2059,"e","dato stimato"
"016216","Torre de' Roveri","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2463,"e","dato stimato"
"014067","Torre di Santa Maria","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",755,"e","dato stimato"
"018159","Torre d'Isola","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2385,"e","dato stimato"
"016217","Torre Pallavicina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1081,"e","dato stimato"
"018160","Torrevecchia Pia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3492,"e","dato stimato"
"019108","Torricella del Pizzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",567,"e","dato stimato"
"018161","Torricella Verzate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",824,"e","dato stimato"
"017187","Toscolano-Maderno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7634,"e","dato stimato"
"014068","Tovo di Sant'Agata","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",643,"e","dato stimato"
"012127","Tradate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",18635,"e","dato stimato"
"014069","Traona","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2835,"e","dato stimato"
"019109","Trescore Cremasco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2773,"e","dato stimato"
"016219","Treviglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",30296,"e","dato stimato"
"016220","Treviolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",10730,"e","dato stimato"
"017191","Treviso Bresciano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",518,"e","dato stimato"
"015219","Trezzano Rosa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5240,"e","dato stimato"
"015220","Trezzano sul Naviglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",21229,"e","dato stimato"
"015221","Trezzo sull'Adda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",11858,"e","dato stimato"
"013226","Trezzone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",235,"e","dato stimato"
"015222","Tribiano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3623,"e","dato stimato"
"019110","Trigolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1633,"e","dato stimato"
"108043","Triuggio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8640,"e","dato stimato"
"018163","Trivolzio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2318,"e","dato stimato"
"018164","Tromello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3647,"e","dato stimato"
"012129","Tronzano Lago Maggiore","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",206,"e","dato stimato"
"018165","Trovo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1026,"e","dato stimato"
"015224","Truccazzano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5789,"e","dato stimato"
"098058","Turano Lodigiano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1533,"e","dato stimato"
"013227","Turate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",9379,"e","dato stimato"
"015226","Turbigo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7043,"e","dato stimato"
