CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2
014006,BEMA,SONDRIO,73,31
013097,EUPILIO,COMO,1583,574
019090,SAN GIOVANNI IN CROCE,CREMONA,984,531
017009,BAGNOLO MELLA,BRESCIA,6359,2976
018061,DORNO,PAVIA,2309,1064
016131,MADONE,BERGAMO,1824,760
097082,VALGREGHENTINO,LECCO,1977,823
019040,DEROVERE,CREMONA,153,86
098057,TERRANOVA DEI PASSERINI,LODI,476,163
018182,VOGHERA,PAVIA,20455,10195
098006,BREMBIO,LODI,1479,552
019091,SAN MARTINO DEL LAGO,CREMONA,210,128
018051,CODEVILLA,PAVIA,483,231
015146,MILANO,MILANO,701287,297617
097019,CASTELLO DI BRIANZA,LECCO,1436,500
017185,TIGNALE,BRESCIA,657,346
015247,ZIBIDO SAN GIACOMO,MILANO,3285,1222
012044,CASTELSEPRIO,VARESE,728,315
012024,BRUSIMPIANO,VARESE,494,173
097040,INTROBIO,LECCO,1206,561
015211,SETTIMO MILANESE,MILANO,11591,4544
014067,TORRE DI SANTA MARIA,SONDRIO,446,200
097025,CORTENOVA,LECCO,794,339
014023,COLORINA,SONDRIO,710,314
016088,CREDARO,BERGAMO,1614,890
012023,BRUNELLO,VARESE,535,202
013187,PONNA,COMO,156,40
012047,CASTRONNO,VARESE,2778,1159
012003,ANGERA,VARESE,2989,1237
012078,GORLA MAGGIORE,VARESE,2699,1108
019113,VESCOVATO,CREMONA,2072,1168
017053,CIGOLE,BRESCIA,727,329
016093,ENDINE GAIANO,BERGAMO,1950,862
013153,MONGUZZO,COMO,1381,470
016172,PONTIROLO NUOVO,BERGAMO,2264,1075
097061,OSNAGO,LECCO,2563,1047
019065,PADERNO PONCHIELLI,CREMONA,715,386
013255,SOLBIATE CON CAGNO,COMO,2515,1009
097093,VALVARRONE,LECCO,315,183
016247,COSTA SERINA,BERGAMO,409,216
012040,CASSANO MAGNAGO,VARESE,10977,4769
016222,URGNANO,BERGAMO,4952,2186
097070,PRIMALUNA,LECCO,1332,511
016170,PONTE SAN PIETRO,BERGAMO,5572,2697
015219,TREZZANO ROSA,MILANO,2458,933
017037,CAPRIANO DEL COLLE,BRESCIA,2595,1005
012073,GAZZADA SCHIANNO,VARESE,2531,1113
020017,CASTIGLIONE DELLE STIVIERE,MANTOVA,9487,4032
012086,LAVENA PONTE TRESA,VARESE,2717,987
012004,ARCISATE,VARESE,5316,2047
013032,BRUNATE,COMO,923,370
016160,PEDRENGO,BERGAMO,2946,1299
018082,LIRIO,PAVIA,67,26
098026,FOMBIO,LODI,1245,445
012046,CASTIGLIONE OLONA,VARESE,4179,1651
012101,MERCALLO,VARESE,942,367
012116,RANCO,VARESE,595,215
097031,DOLZAGO,LECCO,1550,524
108014,CAMPARADA,MONZA E DELLA BRIANZA,1122,424
098049,SAN ROCCO AL PORTO,LODI,1620,596
017005,ANFO,BRESCIA,229,109
018044,CERETTO LOMELLINA,PAVIA,86,31
016060,CASNIGO,BERGAMO,1564,822
015185,RODANO,MILANO,2518,1017
016186,ROTA D'IMAGNA,BERGAMO,475,247
012019,BRENTA,VARESE,935,366
017197,VESTONE,BRESCIA,2003,950
018058,COSTA DE' NOBILI,PAVIA,173,66
018041,CAVA MANARA,PAVIA,3893,1851
014075,VERCEIA,SONDRIO,529,229
020065,SUZZARA,MANTOVA,9389,4313
019093,SCANDOLARA RIPA D'OGLIO,CREMONA,283,154
019014,CAPPELLA DE' PICENARDI,CREMONA,161,93
098053,SENNA LODIGIANA,LODI,1035,375
016225,VALGOGLIO,BERGAMO,305,146
020072,BORGO MANTOVANO,MANTOVA,2899,1278
018059,COZZO,PAVIA,197,95
012045,CASTELVECCANA,VARESE,1002,426
016180,RIVA DI SOLTO,BERGAMO,610,305
015159,OPERA,MILANO,7819,3672
098032,LODI VECCHIO,LODI,4330,1691
015062,CASTANO PRIMO,MILANO,5226,2262
018031,CASANOVA LONATI,PAVIA,254,117
016105,FORNOVO SAN GIOVANNI,BERGAMO,1625,719
016034,BOTTANUCO,BERGAMO,2494,997
017076,GARGNANO,BRESCIA,1404,740
018159,TORRE D'ISOLA,PAVIA,1418,649
016013,ARZAGO D'ADDA,BERGAMO,1321,607
020026,GOITO,MANTOVA,4772,2113
014069,TRAONA,SONDRIO,1367,536
097047,MARGNO,LECCO,225,71
018172,VELEZZO LOMELLINA,PAVIA,54,23
013130,LIVO,COMO,67,30
015158,NOVIGLIO,MILANO,2147,773
015242,VIMODRONE,MILANO,8629,3885
017132,PAITONE,BRESCIA,919,417
017139,PERTICA ALTA,BRESCIA,261,116
015007,ARCONATE,MILANO,3288,1350
014044,MONTAGNA IN VALTELLINA,SONDRIO,1701,763
018118,PORTALBERA,PAVIA,773,298
017046,CAZZAGO SAN MARTINO,BRESCIA,5285,2244
015040,BUSSERO,MILANO,4662,2034
014014,CASTELLO DELL'ACQUA,SONDRIO,351,170
015220,TREZZANO SUL NAVIGLIO,MILANO,10397,4315
016075,CISERANO,BERGAMO,2511,998
017172,SAN GERVASIO BRESCIANO,BRESCIA,1030,426
016078,COLERE,BERGAMO,700,243
108040,SEVESO,MONZA E DELLA BRIANZA,11480,4893
012037,CASALZUIGNO,VARESE,723,293
017011,BARBARIGA,BRESCIA,1216,534
108022,CORREZZANA,MONZA E DELLA BRIANZA,1544,571
098023,CORNOVECCHIO,LODI,117,46
013184,PIGRA,COMO,148,44
098020,COMAZZO,LODI,1021,405
014074,VAL MASINO,SONDRIO,483,201
015032,BRESSO,MILANO,14158,6490
097007,BARZIO,LECCO,764,331
016113,GHISALBA,BERGAMO,2866,1164
016159,PARZANICA,BERGAMO,165,132
013186,POGNANA LARIO,COMO,389,161
015168,PARABIAGO,MILANO,14273,6030
019032,CORTE DE' CORTESI CON CIGNONE,CREMONA,481,224
016025,BERZO SAN FERMO,BERGAMO,583,270
014031,GEROLA ALTA,SONDRIO,95,52
098051,SANTO STEFANO LODIGIANO,LODI,991,352
018019,BORNASCO,PAVIA,1211,440
017136,PASSIRANO,BRESCIA,3745,1633
018047,CERVESINA,PAVIA,690,347
098040,MONTANASO LOMBARDO,LODI,1379,556
015101,DRESANO,MILANO,1610,665
098009,CASALMAIOCCO,LODI,1655,669
014027,DUBINO,SONDRIO,1937,933
012083,INDUNO OLONA,VARESE,5652,2322
015081,COLOGNO MONZESE,MILANO,23534,9972
017155,PREVALLE,BRESCIA,2637,1119
016217,TORRE PALLAVICINA,BERGAMO,544,317
098052,SECUGNAGO,LODI,1105,402
019052,GUSSOLA,CREMONA,1310,689
019116,PIADENA DRIZZONA,CREMONA,1996,1099
097023,COLICO,LECCO,4028,1849
014059,SERNIO,SONDRIO,289,124
015179,PREGNANA MILANESE,MILANO,3980,1615
018185,ZECCONE,PAVIA,814,314
016023,BERBENNO,BERGAMO,1331,625
015014,BASIANO,MILANO,1827,757
020050,RIVAROLO MANTOVANO,MANTOVA,1247,734
013195,REZZAGO,COMO,184,73
013059,CASTELNUOVO BOZZENTE,COMO,437,167
016047,CALVENZANO,BERGAMO,2223,1059
018160,TORREVECCHIA PIA,PAVIA,1616,638
014012,CAMPODOLCINO,SONDRIO,487,210
017038,CAPRIOLO,BRESCIA,4737,2914
017192,URAGO D'OGLIO,BRESCIA,1629,1064
018022,BREME,PAVIA,344,202
013239,VERCANA,COMO,403,192
012130,UBOLDO,VARESE,5132,1761
016241,VILLA D'OGNA,BERGAMO,1107,520
012006,AZZATE,VARESE,2514,992
016014,AVERARA,BERGAMO,85,45
019031,CINGIA DE' BOTTI,CREMONA,775,546
016114,GORLAGO,BERGAMO,2531,1232
020018,CAVRIANA,MANTOVA,1742,697
013169,OLTRONA DI SAN MAMETTE,COMO,1242,457
014039,MANTELLO,SONDRIO,381,165
013090,DONGO,COMO,1886,936
015201,SAN VITTORE OLONA,MILANO,4084,1725
013010,APPIANO GENTILE,COMO,4479,1890
019095,SESTO ED UNITI,CREMONA,1655,868
016048,CAMERATA CORNELLO,BERGAMO,272,137
016055,CAROBBIO DEGLI ANGELI,BERGAMO,2078,928
017010,BAGOLINO,BRESCIA,2097,1081
020035,MOGLIA,MANTOVA,2614,1174
017143,PISOGNE,BRESCIA,4776,2067
012096,MALNATE,VARESE,8703,3745
017067,DESENZANO DEL GARDA,BRESCIA,13884,6352
018145,SAN ZENONE AL PO,PAVIA,265,133
019092,SCANDOLARA RAVARA,CREMONA,691,430
015113,INVERUNO,MILANO,4562,1860
020028,GUIDIZZOLO,MANTOVA,2679,1096
018129,RONCARO,PAVIA,667,287
016007,ALMENNO SAN SALVATORE,BERGAMO,2881,1441
012018,BREGANO,VARESE,438,168
013029,BRENNA,COMO,1353,440
017058,COLLIO,BRESCIA,979,403
015244,VIZZOLO PREDABISSI,MILANO,2173,1024
018143,SANTA MARIA DELLA VERSA,PAVIA,1133,499
017103,MANERBIO,BRESCIA,6560,3073
108044,USMATE VELATE,MONZA E DELLA BRIANZA,5434,1920
098039,MERLINO,LODI,824,299
017095,LOZIO,BRESCIA,242,116
108030,MEDA,MONZA E DELLA BRIANZA,12337,5222
013043,CAPIAGO INTIMIANO,COMO,3412,1287
016016,AZZANO SAN PAOLO,BERGAMO,3877,1855
017015,BERLINGO,BRESCIA,1237,567
019082,RIPALTA GUERINA,CREMONA,308,135
017147,PONCARALE,BRESCIA,2931,1151
018151,SOMMO,PAVIA,644,291
017092,LONATO DEL GARDA,BRESCIA,7683,3255
016210,TALEGGIO,BERGAMO,254,121
015050,CARPIANO,MILANO,1875,723
013034,BULGAROGRASSO,COMO,2129,749
014038,LOVERO,SONDRIO,352,152
108041,SOVICO,MONZA E DELLA BRIANZA,4740,1809
015019,BERNATE TICINO,MILANO,1567,618
018002,ALBAREDO ARNABOLDI,PAVIA,132,63
016191,SANTA BRIGIDA,BERGAMO,298,145
098054,SOMAGLIA,LODI,2088,752
012027,CADEGLIANO-VICONAGO,VARESE,1056,452
013071,CLAINO CON OSTENO,COMO,277,77
013098,FAGGETO LARIO,COMO,668,242
013084,CUCCIAGO,COMO,2075,809
016080,COLZATE,BERGAMO,776,399
018007,BAGNARIA,PAVIA,356,205
015142,MELZO,MILANO,9673,4575
014029,FORCOLA,SONDRIO,377,177
016100,FIORANO AL SERIO,BERGAMO,1451,780
097046,MANDELLO DEL LARIO,LECCO,6108,2783
012104,MONVALLE,VARESE,989,350
018142,SANTA MARGHERITA DI STAFFORA,PAVIA,277,200
017047,CEDEGOLO,BRESCIA,682,264
016009,AMBIVERE,BERGAMO,1231,581
018110,PAVIA,PAVIA,43051,22809
015171,PESCHIERA BORROMEO,MILANO,12920,5228
016177,PUMENENGO,BERGAMO,850,516
097009,BOSISIO PARINI,LECCO,2082,798
017017,BERZO INFERIORE,BRESCIA,1454,585
014013,CASPOGGIO,SONDRIO,789,320
017033,CALVAGESE DELLA RIVIERA,BRESCIA,1468,591
012025,BUGUGGIATE,VARESE,1787,780
098024,CORTE PALASIO,LODI,844,298
019103,STAGNO LOMBARDO,CREMONA,795,452
016140,MORENGO,BERGAMO,1303,612
018099,MONTICELLI PAVESE,PAVIA,286,107
018015,BORGARELLO,PAVIA,1448,687
097083,VALMADRERA,LECCO,6429,2786
016120,GRUMELLO DEL MONTE,BERGAMO,3886,1851
013160,MUSSO,COMO,561,232
019006,BONEMERSE,CREMONA,851,481
015038,BUSCATE,MILANO,2265,903
017129,PADENGHE SUL GARDA,BRESCIA,2182,949
016083,CORTENUOVA,BERGAMO,963,447
018105,OLIVA GESSI,PAVIA,104,37
012110,ORINO,VARESE,406,173
097021,CESANA BRIANZA,LECCO,1467,520
015154,NERVIANO,MILANO,9007,4073
013068,CIRIMIDO,COMO,1154,417
018027,CANDIA LOMELLINA,PAVIA,724,339
016116,GORNO,BERGAMO,887,396
012080,GORNATE-OLONA,VARESE,1106,409
013047,CARLAZZO,COMO,1369,465
017133,PALAZZOLO SULL'OGLIO,BRESCIA,9819,5903
012043,CASTELLO CABIAGLIO,VARESE,270,117
014041,MELLO,SONDRIO,445,167
013204,SAN BARTOLOMEO VAL CAVARGNA,COMO,551,177
017107,MAZZANO,BRESCIA,6097,2708
012092,LUINO,VARESE,7379,2990
016229,VALTORTA,BERGAMO,124,66
017056,COCCAGLIO,BRESCIA,4069,1826
018066,GALLIAVOLA,PAVIA,85,61
013009,ANZANO DEL PARCO,COMO,1142,414
017135,PASPARDO,BRESCIA,377,193
020056,SAN GIACOMO DELLE SEGNATE,MANTOVA,795,331
020062,SERRAVALLE A PO,MANTOVA,786,359
014032,GORDONA,SONDRIO,903,361
016165,PIAZZATORRE,BERGAMO,210,108
016212,TELGATE,BERGAMO,2280,1331
016221,UBIALE CLANEZZO,BERGAMO,713,353
013216,SORICO,COMO,596,252
015105,GARBAGNATE MILANESE,MILANO,13756,5961
014011,CAIOLO,SONDRIO,566,245
016027,BLELLO,BERGAMO,29,13
017066,DELLO,BRESCIA,2707,1061
013147,MERONE,COMO,2459,810
016250,MEDOLAGO,BERGAMO,1206,492
013248,SAN SIRO,COMO,944,406
018188,ZERBO,PAVIA,213,95
015012,BAREGGIO,MILANO,9509,3990
108036,ORNAGO,MONZA E DELLA BRIANZA,2685,993
019033,CORTE DE' FRATI,CREMONA,724,348
012058,CUASSO AL MONTE,VARESE,1740,707
013154,MONTANO LUCINO,COMO,2836,1134
013087,DIZZASCO,COMO,491,258
014052,PONTE IN VALTELLINA,SONDRIO,1410,679
012143,CADREZZATE CON OSMATE,VARESE,1238,411
014040,MAZZO DI VALTELLINA,SONDRIO,530,260
017026,BRANDICO,BRESCIA,846,302
018119,REA,PAVIA,234,118
017065,DARFO BOARIO TERME,BRESCIA,8664,3499
097010,BRIVIO,LECCO,2593,1148
016151,ORNICA,BERGAMO,88,43
016163,PIARIO,BERGAMO,712,340
017028,BRENO,BRESCIA,2934,1290
016194,SCANZOROSCIATE,BERGAMO,5296,2675
098047,SAN FIORANO,LODI,1055,393
012032,CARDANO AL CAMPO,VARESE,7191,3088
015103,GAGGIANO,MILANO,4619,1681
098012,CASELLE LURANI,LODI,1364,552
016142,MOZZANICA,BERGAMO,2344,1004
016246,ZOGNO,BERGAMO,4566,2333
019084,RIVOLTA D'ADDA,CREMONA,4314,2288
012123,SOMMA LOMBARDO,VARESE,8583,3803
013085,CUSINO,COMO,111,38
013206,SAN FERMO DELLA BATTAGLIA,COMO,4573,1834
019028,CELLA DATI,CREMONA,299,158
014009,BORMIO,SONDRIO,2084,1046
012066,DUNO,VARESE,68,29
016050,CAPIZZONE,BERGAMO,657,336
013234,VALSOLDA,COMO,765,280
012117,SALTRIO,VARESE,1472,538
108046,VEDANO AL LAMBRO,MONZA E DELLA BRIANZA,4576,2182
015116,LAINATE,MILANO,13594,5416
108004,ARCORE,MONZA E DELLA BRIANZA,9607,3752
012033,CARNAGO,VARESE,3391,1359
012125,TAINO,VARESE,1844,734
014060,SONDALO,SONDRIO,2186,1218
015237,VIGNATE,MILANO,4585,1962
097002,AIRUNO,LECCO,1576,648
018020,BOSNASCO,PAVIA,311,133
097015,CASARGO,LECCO,546,248
014026,DELEBIO,SONDRIO,1651,797
017042,CASTEL MELLA,BRESCIA,5817,2262
016020,BARIANO,BERGAMO,2179,954
013185,PLESIO,COMO,451,187
016242,VILLONGO,BERGAMO,3710,2166
012062,CUVEGLIO,VARESE,1709,648
098001,ABBADIA CERRETO,LODI,171,69
108025,LAZZATE,MONZA E DELLA BRIANZA,4051,1550
016024,BERGAMO,BERGAMO,63592,34424
016171,PONTIDA,BERGAMO,1583,605
017078,GHEDI,BRESCIA,8247,3651
019047,GENIVOLTA,CREMONA,555,282
017101,MALONNO,BRESCIA,1934,709
018069,GARLASCO,PAVIA,4760,2109
018046,CERTOSA DI PAVIA,PAVIA,2700,1125
012065,DUMENZA,VARESE,678,248
019073,PIERANICA,CREMONA,594,252
015016,BELLINZAGO LOMBARDO,MILANO,1953,883
